"ID";"UID DA TOMADA";"TIPO DE CARREGAMENTO";"ESTADO DO POSTO";"CIDADE";"MORADA";"OPERADOR";"MOBICHARGER";"NÍVEL DE TENSÃO";"TARIFA 1";"TARIFA 2";"TARIFA 3";"TIPO DE TOMADA";"FORMATO DA TOMADA";"POTÊNCIA DA TOMADA (kW)";"ESTADO DA TOMADA";"ÚLTIMA ATUALIZAÇÃO"
"LRS-00057";"";"Rápido";"Disponível";"Loures";"CREL Norte, A9 km 22,1 sentido Bucelas-Loures";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:42.258Z"
"LRS-00057";"";"Rápido";"Disponível";"Loures";"CREL Norte, A9 km 22,1 sentido Bucelas-Loures";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:42.258Z"
"LRS-00057";"";"Rápido";"Disponível";"Loures";"CREL Norte, A9 km 22,1 sentido Bucelas-Loures";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:42.258Z"
"LRS-00058";"";"Ultrarrápido";"Disponível";"Loures";"A9 km 22,1 Loures-Bucelas - CREL Norte";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:06.425Z"
"LRS-00058";"";"Ultrarrápido";"Disponível";"Loures";"A9 km 22,1 Loures-Bucelas - CREL Norte";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:06.425Z"
"LRS-00059";"";"Rápido";"Disponível";"Loures";"CREL Norte, A9 km 22,1 sentido Loures-Bucelas";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:38.341Z"
"LRS-00059";"";"Rápido";"Disponível";"Loures";"CREL Norte, A9 km 22,1 sentido Loures-Bucelas";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:38.341Z"
"LRS-00059";"";"Rápido";"Disponível";"Loures";"CREL Norte, A9 km 22,1 sentido Loures-Bucelas";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:38.341Z"
"LRS-00060";"";"Rápido";"Disponível";"Loures";"Rua do Funchal";"MOO - MOON-POWER";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:00.813Z"
"LRS-00060";"";"Rápido";"Disponível";"Loures";"Rua do Funchal";"MOO - MOON-POWER";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:00.813Z"
"LRS-00060";"";"Rápido";"Disponível";"Loures";"Rua do Funchal";"MOO - MOON-POWER";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:00.813Z"
"LRS-00061";"";"Rápido";"Disponível";"Loures";"McDonalds - Loures Flamenga";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:35.805Z"
"LRS-00061";"";"Rápido";"Disponível";"Loures";"McDonalds - Loures Flamenga";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:35.805Z"
"LRS-00061";"";"Rápido";"Disponível";"Loures";"McDonalds - Loures Flamenga";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:35.805Z"
"LRS-00063";"";"Rápido";"Disponível";"Loures";"BURGUER KING Loures - Rua Almirante Gago Cout";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:23.025Z"
"LRS-00063";"";"Rápido";"Disponível";"Loures";"BURGUER KING Loures - Rua Almirante Gago Cout";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:23.025Z"
"LRS-00063";"";"Rápido";"Disponível";"Loures";"BURGUER KING Loures - Rua Almirante Gago Cout";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:23.025Z"
"LRS-00064";"";"Semirrápido";"Offline";"Loures";"Avenida da República";"GRN - GreenCharge";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Fora de Serviço";"2023-10-06T17:12:48.174Z"
"LRS-00064";"";"Semirrápido";"Offline";"Loures";"Avenida da República";"GRN - GreenCharge";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Offline";"2023-10-06T17:12:48.174Z"
"LRS-00066";"";"Semirrápido";"Disponível";"Loures";"R. Álvaro Pedro Gomes 13";"MLT - Mobiletric";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:29.110Z"
"LRS-00066";"";"Semirrápido";"Disponível";"Loures";"R. Álvaro Pedro Gomes 13";"MLT - Mobiletric";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:29.110Z"
"LRS-00068";"";"Rápido";"Disponível";"Loures";"Rua das Giestas - Bobadela";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:43.834Z"
"LRS-00068";"";"Rápido";"Disponível";"Loures";"Rua das Giestas - Bobadela";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:43.834Z"
"LRS-00069";"";"Rápido";"Disponível";"Loures";"Rua das Giestas - Bobadela";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:01.622Z"
"LRS-00069";"";"Rápido";"Disponível";"Loures";"Rua das Giestas - Bobadela";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:01.622Z"
"LRS-00070";"";"Rápido";"Offline";"Loures";"Rua das Giestas - Bobadela";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2024-03-12T19:40:01.947Z"
"LRS-00070";"";"Rápido";"Offline";"Loures";"Rua das Giestas - Bobadela";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2024-03-12T19:40:01.947Z"
"LRS-00071";"";"Semirrápido";"Disponível";"Loures";"Rua das Giestas - Bobadela";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:58.370Z"
"LRS-00071";"";"Semirrápido";"Disponível";"Loures";"Rua das Giestas - Bobadela";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:58.370Z"
"LRS-00072";"";"Semirrápido";"Disponível";"Loures";"Rua das Giestas - Bobadela";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:02.450Z"
"LRS-00072";"";"Semirrápido";"Disponível";"Loures";"Rua das Giestas - Bobadela";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:02.450Z"
"LRS-00073";"";"Semirrápido";"Disponível";"Loures";"Rua das Giestas - Bobadela";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:03.924Z"
"LRS-00073";"";"Semirrápido";"Disponível";"Loures";"Rua das Giestas - Bobadela";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:03.924Z"
"LRS-00074";"";"Semirrápido";"Disponível";"Loures";"Rua das Giestas - Bobadela";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:15.540Z"
"LRS-00074";"";"Semirrápido";"Disponível";"Loures";"Rua das Giestas - Bobadela";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:15.540Z"
"LRS-00076";"";"Rápido";"Disponível";"Loures";"Rotunda Nuno Rodrigues dos Santos nº2 a 2C";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:26.670Z"
"LRS-00076";"";"Rápido";"Disponível";"Loures";"Rotunda Nuno Rodrigues dos Santos nº2 a 2C";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:26.670Z"
"LRS-00076";"";"Rápido";"Disponível";"Loures";"Rotunda Nuno Rodrigues dos Santos nº2 a 2C";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:26.670Z"
"LRS-00077";"";"Rápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:03.187Z"
"LRS-00077";"";"Rápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:03.187Z"
"LRS-00078";"";"Rápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:18.001Z"
"LRS-00078";"";"Rápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T19:59:18.001Z"
"LRS-00079";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:28.023Z"
"LRS-00079";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:28.023Z"
"LRS-00080";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:10.761Z"
"LRS-00080";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:10.761Z"
"LRS-00081";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:45.088Z"
"LRS-00081";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T19:59:45.088Z"
"LRS-00082";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:51.402Z"
"LRS-00082";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:51.402Z"
"LRS-00083";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:55.683Z"
"LRS-00083";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:55.683Z"
"LRS-00084";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:54.302Z"
"LRS-00084";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:54.302Z"
"LRS-00085";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:17.864Z"
"LRS-00085";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:17.864Z"
"LRS-00086";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:18.962Z"
"LRS-00086";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:18.962Z"
"LRS-00087";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:20.961Z"
"LRS-00087";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:20.961Z"
"LRS-00088";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:38.143Z"
"LRS-00088";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:38.143Z"
"LRS-00089";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:33.942Z"
"LRS-00089";"";"Semirrápido";"Disponível";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:33.942Z"
"LRS-00090";"";"Ultrarrápido";"Disponível";"Loures";"R. Dom Afonso de Albuquerque";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:14.858Z"
"LRS-00090";"";"Ultrarrápido";"Disponível";"Loures";"R. Dom Afonso de Albuquerque";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:14.858Z"
"LRS-00090";"";"Ultrarrápido";"Disponível";"Loures";"R. Dom Afonso de Albuquerque";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:14.858Z"
"LRS-00090";"";"Ultrarrápido";"Disponível";"Loures";"R. Dom Afonso de Albuquerque";"HRZ - Power Dot";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:14.858Z"
"LRS-00092";"";"Rápido";"Disponível";"Loures";"KFC - Ralis Portela";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:19.631Z"
"LRS-00092";"";"Rápido";"Disponível";"Loures";"KFC - Ralis Portela";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:19.631Z"
"LRS-00093";"";"Rápido";"Disponível";"Loures";"A8 ao km 13+800";"REP - Repsol";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:09.039Z"
"LRS-00093";"";"Rápido";"Disponível";"Loures";"A8 ao km 13+800";"REP - Repsol";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:09.039Z"
"LRS-00093";"";"Rápido";"Disponível";"Loures";"A8 ao km 13+800";"REP - Repsol";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:09.039Z"
"LRS-00094";"";"Rápido";"Disponível";"Loures";"A8 ao km 13+800";"REP - Repsol";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:45.006Z"
"LRS-00094";"";"Rápido";"Disponível";"Loures";"A8 ao km 13+800";"REP - Repsol";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:45.006Z"
"LRS-00094";"";"Rápido";"Disponível";"Loures";"A8 ao km 13+800";"REP - Repsol";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:45.006Z"
"LRS-00097";"";"Rápido";"Disponível";"Loures";"R. Estado da Índia pav 9";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:34.598Z"
"LRS-00097";"";"Rápido";"Disponível";"Loures";"R. Estado da Índia pav 9";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:34.598Z"
"LRS-00097";"";"Rápido";"Disponível";"Loures";"R. Estado da Índia pav 9";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:34.598Z"
"LRS-00098";"";"Rápido";"Disponível";"Loures";"R. Dom Afonso Henriques";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:22.589Z"
"LRS-00098";"";"Rápido";"Disponível";"Loures";"R. Dom Afonso Henriques";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:22.589Z"
"LRS-00098";"";"Rápido";"Disponível";"Loures";"R. Dom Afonso Henriques";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:22.589Z"
"LRS-00100";"";"Semirrápido";"Disponível";"Loures";"RUA Dom Afonso de Albuquerque";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:03.278Z"
"LRS-00100";"";"Semirrápido";"Disponível";"Loures";"RUA Dom Afonso de Albuquerque";"EDP - EDP Comercial";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:03.278Z"
"LRS-00102";"";"Rápido";"Disponível";"Loures";"R. Pêro Vaz de Caminha 14,";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:46.038Z"
"LRS-00102";"";"Rápido";"Disponível";"Loures";"R. Pêro Vaz de Caminha 14,";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:46.038Z"
"LRS-00102";"";"Rápido";"Disponível";"Loures";"R. Pêro Vaz de Caminha 14,";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:46.038Z"
"LRS-00103";"";"Rápido";"Disponível";"Loures";"Rua Marechal António de Spínola";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:38.775Z"
"LRS-00103";"";"Rápido";"Disponível";"Loures";"Rua Marechal António de Spínola";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:38.775Z"
"LRS-00104";"";"Rápido";"Disponível";"Loures";"Avenida Capitão Salgueiro Maia";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:51.291Z"
"LRS-00104";"";"Rápido";"Disponível";"Loures";"Avenida Capitão Salgueiro Maia";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:51.291Z"
"LRS-00104";"";"Rápido";"Disponível";"Loures";"Avenida Capitão Salgueiro Maia";"ATL - Atlante";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Fora de Serviço";"2024-03-12T19:59:51.291Z"
"LRS-00105";"";"Rápido";"Em uso";"Loures";"Quinta Sýo Joýo das Areias";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:01.344Z"
"LRS-00105";"";"Rápido";"Em uso";"Loures";"Quinta Sýo Joýo das Areias";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:01.344Z"
"LRS-00106";"";"Rápido";"Disponível";"Loures";"Rua Dom Pedro V";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:21.964Z"
"LRS-00106";"";"Rápido";"Disponível";"Loures";"Rua Dom Pedro V";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:21.964Z"
"LRS-00107";"";"Rápido";"Disponível";"Loures";"Rua Vasco da Gama, n 2 - Quinta da Vitýria";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:37.864Z"
"LRS-00107";"";"Rápido";"Disponível";"Loures";"Rua Vasco da Gama, n 2 - Quinta da Vitýria";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:37.864Z"
"LRS-00108";"";"Rápido";"Disponível";"Loures";"Rua 28 de Setembro";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:36.961Z"
"LRS-00108";"";"Rápido";"Disponível";"Loures";"Rua 28 de Setembro";"KLS - KLC Serviços";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T19:59:36.961Z"
"LRS-00109";"";"Rápido";"Disponível";"Loures";"Rua Funchal Quinta Das Farinheiras";"ATL - Atlante";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:08.090Z"
"LRS-00109";"";"Rápido";"Disponível";"Loures";"Rua Funchal Quinta Das Farinheiras";"ATL - Atlante";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:08.090Z"
"LRS-00109";"";"Rápido";"Disponível";"Loures";"Rua Funchal Quinta Das Farinheiras";"ATL - Atlante";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:08.090Z"
"LRS-00110";"";"Rápido";"Disponível";"Loures";"Rua Funchal Quinta Das Farinheiras";"ATL - Atlante";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:10.942Z"
"LRS-00110";"";"Rápido";"Disponível";"Loures";"Rua Funchal Quinta Das Farinheiras";"ATL - Atlante";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:10.942Z"
"LRS-00114";"";"Semirrápido";"Disponível";"Loures";"R. Vasco da Gama 4";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:48.562Z"
"LRS-00114";"";"Semirrápido";"Disponível";"Loures";"R. Vasco da Gama 4";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:58:48.562Z"
"LRS-00115";"";"Semirrápido";"Offline";"Loures";"Rua 28 Setembro 250	2660-001 Loures";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2024-02-08T16:15:02.015Z"
"LRS-00115";"";"Semirrápido";"Offline";"Loures";"Rua 28 Setembro 250	2660-001 Loures";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2024-02-08T16:15:02.015Z"
"LRS-00116";"";"Semirrápido";"Offline";"Loures";"Rua 28 Setembro 250	2660-001 Loures";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2024-02-08T16:15:02.031Z"
"LRS-00116";"";"Semirrápido";"Offline";"Loures";"Rua 28 Setembro 250	2660-001 Loures";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2024-02-08T16:15:02.031Z"
"LRS-00117";"";"Semirrápido";"Offline";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2024-02-08T16:00:02.650Z"
"LRS-00117";"";"Semirrápido";"Offline";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2024-02-08T16:00:02.650Z"
"LRS-00118";"";"Semirrápido";"Offline";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2024-02-08T16:15:02.247Z"
"LRS-00118";"";"Semirrápido";"Offline";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2024-02-08T16:15:02.247Z"
"LRS-00119";"";"Semirrápido";"Offline";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2024-02-08T16:15:02.028Z"
"LRS-00119";"";"Semirrápido";"Offline";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2024-02-08T16:15:02.028Z"
"LRS-00120";"";"Semirrápido";"Offline";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2024-02-08T16:15:02.336Z"
"LRS-00120";"";"Semirrápido";"Offline";"Loures";"Rua 28 Setembro 250";"GLP - Galp";"Não";"Média Tensão";"";"";"";"";"";"NaN";"Offline";"2024-02-08T16:15:02.336Z"
"LRS-80003";"";"Semirrápido";"Disponível";"Loures";"Rua Sofia Mello Breyner";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T20:00:21.797Z"
"LRS-80003";"";"Semirrápido";"Disponível";"Loures";"Rua Sofia Mello Breyner";"GLP - Galp";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:21.797Z"
"LRS-80005";"";"Normal";"Disponível";"Loures";"Rua Quinta do Pinto";"ATL - Atlante";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:07.582Z"
"LRS-80005";"";"Normal";"Disponível";"Loures";"Rua Quinta do Pinto";"ATL - Atlante";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T20:00:07.582Z"
"LRS-80008";"";"Normal";"Disponível";"Loures";"Rua Olivença";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:13.784Z"
"LRS-80008";"";"Normal";"Disponível";"Loures";"Rua Olivença";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Disponível";"2024-03-12T19:59:13.784Z"
"LRS-80010";"";"Normal";"Em uso";"Loures";"Avenida Infante Dom Pedro";"ATL - Atlante";"Não";"Baixa Tensão Normal";"";"";"";"";"";"NaN";"Em uso";"2024-03-12T19:59:49.540Z"
